 11 5217.722812 1.904E-30 9.000E-02.05810.391 4050.51250.54-.013050          2 1 0          0 2 0  4  4  1        5  5  0      432230807294713152    27.0   33.0
 11 5217.732006 5.711E-30 1.201E-01.04810.281 3832.25170.48-.020760          1 2 0          0 1 0 10  7  3       11  6  6      432230807294713152    21.0   23.0
 11 5218.162688 4.020E-22 5.440E-01.07860.392  552.91140.64-.014640          0 1 1          0 0 0  6  0  6        6  2  5      466421307294733152    39.0   39.0
 11 5218.295104 4.542E-23 5.761E-01.07940.352  816.69420.68-.024530          0 1 1          0 0 0  7  1  6        7  3  5      464423307294713152    15.0   15.0
 11 5218.589857 1.209E-30 1.810E+00.05720.221 5015.70420.53-.015980          0 2 1          0 1 0 15  5 11       15  5 10      332230807294713152    93.0   93.0
 11 5218.592723 1.811E-29 2.236E-01.08390.352 3879.33610.69-.001710          1 3 0          0 2 0  7  2  5        7  1  6      434223807294713152    45.0   45.0
 11 5218.669846 1.115E-27 1.068E+01.09440.412 3495.93920.73-.006530          0 3 1          0 2 0  4  2  3        4  2  2      434223807294713152     9.0    9.0
 11 5218.689247 3.814E-30 2.011E-01.10240.456 3725.94200.750.011450          1 1 1          1 0 0  2  2  1        2  0  2      432230807294713152     5.0    5.0
 11 5218.707015 1.011E-22 2.347E-01.10610.456  136.16390.77-.022080          0 1 1          0 0 0  1  0  1        2  2  0      564423307294713152     3.0    5.0
 11 5218.723149 2.335E-30 3.786E-01.06810.391 4345.27190.64-.015720          1 1 1          0 0 1  5  5  1        5  4  2      432230807294713152    33.0   33.0
 11 5218.752507 1.829E-27 1.329E-01.03980.250 2927.94120.40-.025670          1 1 0          0 0 0 12  8  5       13  7  6      434223807294713152    75.0   81.0
 11 5218.758612 4.039E-21 6.374E+00.07700.386  508.81210.71-.004000          0 1 1          0 0 0  4  3  1        5  3  2      566520307277733138    27.0   33.0
 11 5219.018630 1.217E-27 1.465E-02.03680.281 2522.26510.48-.005780          0 3 0          0 0 0 10  9  2       11  8  3      474223803360713049    63.0   69.0
 11 5219.020846 2.649E-30 1.575E+00.07650.333 4725.06220.64-.015100          2 1 0          0 0 1  9  2  7        8  2  6      432230807294713152    57.0   51.0
 11 5219.022475 4.058E-28 1.466E-02.03680.281 2522.26130.48-.005780          0 3 0          0 0 0 10  9  1       11  8  4      474223803360713049    21.0   23.0
 11 5219.033802 2.704E-29 4.433E-02.09910.456 3237.91730.740.005230          1 3 0          0 2 0  2  2  1        2  1  2      434243807294713152    15.0   15.0
 11 5219.194003 5.685E-30 4.472E-08.06860.333  744.06370.620.000000          1 1 0          0 0 0  8  0  8        8  0  8     q4322308079917122 0    17.0   17.0
 11 5219.270538 1.370E-26 3.142E+01.10590.480 3201.91340.76-.006930          0 3 1          0 2 0  1  1  1        1  1  0      464223807294713152     9.0    9.0
 11 5219.294086 2.082E-29 8.834E-01.09930.456 3750.46450.740.000950          2 1 0          1 0 0  3  2  2        2  1  1      434223807294713152     7.0    5.0
 11 5219.356570 1.708E-29 4.480E-08.06860.333  744.16270.620.000000          1 1 0          0 0 0  8  1  8        8  1  8     q4322308079917122 0    51.0   51.0
 11 5219.624353 6.112E-28 1.327E-01.03900.250 2927.07520.39-.023950          1 1 0          0 0 0 12  8  4       13  7  7      334223807294713152    25.0   27.0
 11 5219.880776 8.573E-30 3.542E-08.07340.352  782.40980.650.000000          0 1 1          0 0 0  6  3  3        7  2  5     q4322308079917122 0    39.0   45.0
 11 5220.307412 8.457E-27 6.605E-04.06470.315 1216.23130.640.002110          0 3 0          0 0 0  8  6  2        9  3  7      454323803360713049    17.0   19.0
 11 5220.379642 2.298E-29 1.191E-02.05880.281 3314.85560.590.012300          0 4 0          0 1 0 11  5  6       11  2  9      434233807294713152    69.0   69.0
 11 5220.396348 1.457E-28 1.112E-04.08850.412 1821.59670.720.005050          0 4 0          0 1 0  5  4  1        4  1  4      434233807294713152    33.0   27.0
 11 5220.421152 6.675E-28 1.053E-02.08640.371 2282.58950.72-.012290          1 2 0          0 1 0  7  2  6        6  3  3      434223807294713152    15.0   13.0
 11 5220.449946 3.412E-28 6.349E-05.06640.352 1394.81420.67-.001040          0 1 1          0 0 0  8  5  4        7  7  1      434223807294713152    17.0   15.0
 11 5220.636546 1.098E-28 2.051E+00.06630.265 3843.41040.59-.013590          0 2 1          0 1 0 12  4  9       12  4  8      434233807294713152    25.0   25.0
 11 5220.644319 8.567E-29 2.932E+01.10680.480 3779.49310.75-.004890          0 1 2          0 0 1  0  0  0        1  0  1      334233807294713152     1.0    3.0
 11 5220.663410 1.784E-27 9.327E-03.07720.391 2251.86240.65-.009990          1 2 0          0 1 0  6  3  4        5  4  1      434223807294713152    39.0   33.0
 11 5220.663453 4.323E-28 1.302E-01.06250.315 3141.04590.60-.022150          1 2 0          0 1 0  8  6  3        9  5  4      434223807294713152    51.0   57.0
 11 5220.738854 3.274E-30 8.825E-04.08260.315 3141.04590.75-.032740          2 0 0          0 1 0  9  2  7        9  5  4      432230807294713152    57.0   57.0
 11 5220.786850 2.601E-28 2.336E-03.08030.352 2392.59250.700.003510          0 4 0          0 1 0  7  5  2        7  2  5      434233807294713152    45.0   45.0
 11 5220.887318 1.725E-30 6.927E-09.08330.391  742.07630.690.000000          0 1 1          0 0 0  5  4  2        5  5  0     q4222308079917122 0    33.0   33.0
 11 5221.091852 2.327E-23 4.781E-02.09180.462  285.21930.74-.009350          0 1 1          0 0 0  3  1  2        3  3  1      568521307282623134     7.0    7.0
 11 5221.099227 7.447E-29 6.971E-01.05100.208 3758.39680.480.000320          0 1 1          0 0 0 16  5 12       16  5 11      434233807294713152    33.0   33.0
 11 5221.154819 1.035E-27 6.421E-05.06750.352 1394.81420.68-.000050          0 1 1          0 0 0  8  5  3        7  7  0      434223807294713152    51.0   45.0
 11 5221.252287 5.238E-25 1.905E+00.09610.412 1875.46970.73-.003150          0 2 1          0 1 0  4  1  4        4  1  3      464623307294713152     9.0    9.0
